,midCloseDelta,Prediction
3515,1.000000000006541e-05,-0.00028148954
3516,-0.00021999999999999797,-0.00027989098
3517,0.0001999999999999776,-0.0005177548
3518,0.002270000000000105,0.00057840167
3519,0.0017399999999999634,-6.778428e-05
3520,0.0016499999999999295,-0.00070088747
3521,0.0012600000000000384,-0.00094950607
3522,0.00023000000000006338,-0.0008646045
3523,0.0012900000000000138,-0.00022637994
3524,0.0014699999999999711,-0.00041841305
3525,-0.00012000000000000918,-0.0033859445
3526,-0.0012499999999999731,-0.0030668918
3527,-0.0008700000000000369,-0.001386075
3528,-0.0013300000000000534,-0.00015125237
3529,-2.000000000002039e-05,-0.00042030367
3530,0.0008799999999999919,-0.0005762372
3531,-0.00013999999999991778,-0.0011973522
3532,-9.99999999995498e-06,-0.0007554576
3533,0.0007599999999999827,7.938717e-05
3534,-0.00047000000000008173,0.00019514574
3535,-0.002190000000000025,0.0006674516
3536,-0.0011099999999999441,-0.00027333276
3537,0.00034999999999996075,0.0015188786
3538,0.00029000000000001274,0.00035400418
3539,0.0008700000000000369,-0.00092702475
3540,0.0009799999999999807,-0.00022845207
3541,0.00046000000000001633,-0.00021604195
3542,0.0023800000000000487,-0.00061814766
3543,0.0024499999999999518,0.00052703306
3544,-0.0005900000000000909,0.00017218682
3545,-0.002259999999999929,6.910847e-05
3546,-0.00044999999999995093,-0.0005190518
3547,0.0011999999999999786,-2.6023815e-06
3548,0.00029000000000001274,-0.00061940955
3549,0.00012999999999996416,-4.9193608e-05
3550,5.9999999999949376e-05,-0.00042756237
3551,-0.0001700000000000036,-0.00011478467
3552,0.0006099999999999995,0.00038288525
3553,0.00031000000000003177,-9.660316e-05
3554,-0.0006300000000000199,-0.00034669708
3555,-0.0007300000000000087,0.00021014037
3556,0.00040000000000006697,0.00041921608
3557,0.0015100000000000118,0.0003793258
3558,0.0017000000000000344,-0.00022144077
3559,0.0005899999999999791,-9.1565904e-05
3560,-0.00030000000000007814,0.00038768462
3561,-0.0005999999999999341,0.00084447255
3562,-0.0004999999999999454,0.0012328564
3563,-0.0009000000000000123,-0.0005329229
3564,-0.0001100000000000542,0.00069426856
3565,0.0009799999999999807,-5.7321125e-05
3566,-0.0012400000000000189,0.00030387545
3567,-0.004390000000000005,-0.00018890655
3568,-0.0041599999999999415,-0.00025915497
3569,-0.0012600000000000384,-0.00044161058
3570,0.00034999999999996075,7.8923855e-05
3571,0.0007800000000000031,0.00032739504
3572,-0.0018099999999999783,-0.00042497786
3573,-0.003920000000000035,-0.00028628085
3574,-0.0018599999999999726,-0.0004987067
3575,-0.00013999999999991778,6.043273e-05
3576,0.00014000000000002956,0.0003827147
3577,-0.0007099999999999883,0.00049652194
3578,-0.0013400000000000083,-4.4348868e-05
3579,-0.00046000000000001633,-0.00049252686
3580,0.0022499999999999742,-0.0011977534
3581,0.002329999999999944,-0.0015052881
3582,-0.0013100000000000336,0.00019437134
3583,-0.0016800000000000148,-0.00030838634
3584,-0.00015999999999993816,-0.00049899943
3585,0.00037000000000009297,-0.0006004229
3586,0.0007999999999999117,0.0007166976
3587,-0.0029300000000000988,-0.00046071946
3588,-0.003869999999999929,-0.00024374461
3589,-0.0015499999999999407,-0.00038138102
3590,-0.0010400000000000405,7.41889e-05
3591,-0.000909999999999966,-6.6243534e-05
3592,-0.0005699999999999601,-0.0006657841
3593,0.0005899999999999791,-0.00056274526
3594,0.00039000000000000157,-0.00017331979
3595,0.00039000000000000157,0.00017827295
3596,0.00036000000000002756,-0.00029797002
3597,0.0006699999999999488,-0.00074056984
3598,0.0008899999999999468,-0.0009816634
3599,-0.00029000000000001274,-0.0004231231
3600,-0.0017000000000000344,0.0003402919
3601,-0.00010999999999994377,0.0009320351
3602,0.0006099999999999995,0.0007647988
3603,-0.0019799999999999818,0.0005566834
3604,-0.002769999999999939,0.0006708551
3605,-0.0016900000000000808,0.0009617711
3606,-0.0023600000000000283,0.0007639973
3607,-0.0021199999999998997,0.0004898678
3608,-0.0010700000000000152,0.0004528826
3609,0.002039999999999931,0.0010143884
3610,0.0021400000000000303,0.000615665
3611,-0.00037999999999993616,-0.0013479488
3612,0.00046000000000001633,0.00042573843
3613,-0.0008900000000000573,0.00016172513
3614,-0.0010200000000000209,-5.676851e-05
3615,-0.0005300000000000311,0.00028883325
3616,0.0009200000000000314,0.000659936
3617,0.0007400000000000741,0.00023794037
3618,-7.000000000001478e-05,0.00052342605
3619,0.000689999999999968,0.0006560567
3620,4.99999999999944e-05,0.0006573551
3621,0.0013300000000000534,0.00059337215
3622,0.0018699999999999275,0.00055023056
3623,-0.00024000000000001836,-0.0004861399
3624,-0.0004999999999999454,0.00030633845
3625,0.0013799999999999373,-0.00021160563
3626,0.002329999999999944,-0.000581669
3627,0.0022499999999999742,8.059635e-05
3628,0.001530000000000031,0.0001665933
3629,0.0008900000000000573,-0.00030121766
3630,0.00013000000000007458,0.00046773744
3631,-0.0005100000000000108,0.0011229864
3632,0.0001999999999999776,0.0004590639
3633,0.0019900000000000473,0.00041277203
3634,0.0015499999999999407,0.0003197733
3635,-0.0017700000000000493,-0.0001865248
3636,-0.0005199999999999644,-0.0003195375
3637,0.0012699999999999934,0.00029424526
3638,0.000689999999999968,-5.3095606e-05
3639,0.0011499999999999844,-0.00024125965
3640,2.000000000002039e-05,-0.00023925267
3641,-0.0007300000000000087,0.00014520001
3642,-0.00039000000000000157,0.00020513532
3643,0.0001600000000000486,-8.749483e-05
3644,0.00014000000000002956,-0.000229266
3645,-0.0005100000000000108,-0.0005775913
3646,0.0005600000000000052,-0.00018212947
3647,-0.0025600000000000067,-0.00042855926
3648,-0.0007200000000000537,0.0005976884
3649,0.002879999999999994,0.00034182094
3650,-0.00039999999999995654,-0.00029348905
3651,0.0016700000000000603,0.0005696813
3652,0.0022600000000000398,-0.00043917686
3653,-0.00021999999999999797,0.000121517194
3654,0.000249999999999972,0.00029085999
3655,0.0017800000000000042,0.0005648775
3656,0.0009399999999999413,0.001851093
3657,0.00043999999999999595,-0.00016929189
3658,-0.00042999999999993055,-0.0003681006
3659,0.0007800000000000031,-0.00059110817
3660,0.0017899999999999579,-0.0007813106
3661,0.00010999999999994377,-0.0014677594
3662,0.00046999999999996995,-7.892009e-05
3663,0.00041000000000002195,0.00049208413
3664,0.0013199999999999878,0.00031157112
3665,0.0011700000000000046,-1.4178093e-05
3666,0.0,8.97969e-05
3667,0.0005999999999999341,0.0004225435
3668,0.0012100000000000442,0.0006729229
3669,0.0001100000000000542,0.0003497757
3670,-0.0003800000000000466,0.00035541243
3671,-0.0006099999999999995,0.0008875453
3672,-0.00025999999999992696,0.00096969586
3673,0.0005300000000000311,0.00018260094
3674,0.00017999999999995857,0.00028149036
3675,0.00037999999999993616,0.001090914
3676,-0.0010099999999999554,0.00023033765
3677,0.00039000000000000157,0.00025074868
3678,0.002699999999999925,0.00042621495
3679,0.0006800000000000144,0.0010722926
3680,0.0005200000000000762,0.00023921396
3681,-0.0012900000000000131,0.00088784756
3682,-0.0028299999999999996,0.0010277303
3683,-0.0011999999999999786,0.00082475244
3684,-0.0003400000000000072,0.0002475479
3685,0.0013900000000000026,0.0015332965
3686,0.0013299999999999428,0.0013674663
3687,0.0007599999999999827,0.00030943457
3688,6.000000000005981e-05,0.00076073065
3689,-0.000959999999999961,-7.1916775e-06
3690,-0.0005300000000000311,-0.00020426496
3691,-0.0014699999999999711,1.257523e-05
3692,-0.0014899999999999913,0.00025531236
3693,0.0001700000000000036,0.0005731624
3694,0.00024000000000001836,0.0012949847
3695,0.0005799999999999137,-0.00015317007
3696,-0.00029000000000001274,-0.0003164765
3697,-0.00034999999999996075,-0.0003352575
3698,0.00010999999999994377,0.0004378221
3699,0.0005399999999999847,0.000825461
3700,0.0006700000000000593,0.0010187823
3701,-0.0014499999999999513,-0.00043594092
3702,-0.0012499999999999731,0.0004893862
3703,-0.00013000000000007458,-0.00017860004
3704,0.0011899999999999133,0.0001320206
3705,0.001900000000000012,0.0010598466
3706,0.001090000000000035,0.00065536646
3707,0.0015399999999999858,0.0011175831
3708,0.00046999999999996995,0.0005258817
3709,-0.0007699999999999377,0.00042442753
3710,-1.9999999999908597e-05,0.0009980075
3711,-0.0008200000000000425,0.0003424182
3712,-0.0011400000000000299,-0.00046392684
3713,0.0003300000000000522,-0.0011361751
3714,0.0008199999999999321,-0.00031867236
3715,0.0006199999999999545,-0.0016708603
3716,0.0005700000000000706,0.00019636955
3717,-0.0008000000000000235,0.00029797156
3718,-0.00046000000000001633,0.0011042677
3719,0.0010200000000000215,0.0016448448
3720,0.000970000000000027,0.0007744305
3721,-0.00026999999999999236,0.00028750696
3722,-0.0020200000000000218,-0.0009990686
3723,-0.0026699999999999498,0.0004421545
3724,-0.0018099999999999783,0.00036458223
3725,-0.00042000000000008735,0.0003848337
3726,-0.0015000000000000568,0.00079682656
3727,-0.0021499999999999853,0.0010097304
3728,-0.00039999999999995654,0.0007987128
3729,-0.0033999999999999586,0.0013464771
3730,-0.002530000000000032,0.0010999382
3731,0.00029999999999996636,0.00059377693
3732,1.000000000006541e-05,0.0005547284
3733,0.0009400000000000517,0.00018471626
3734,0.0012299999999999527,-5.159512e-05
3735,0.0007300000000000087,-0.0012810966
3736,-0.00041000000000002195,-0.00036962965
3737,0.00010999999999994377,-0.0013978905
3738,0.0006599999999999939,-0.0011313944
3739,0.0003300000000000522,-0.000777951
3740,-0.0006699999999999488,-0.00010833331
3741,-0.00013000000000007458,-0.00021338499
3742,-0.00012000000000000918,-0.00020974356
3743,-0.00024000000000001836,-7.807104e-05
3744,0.0017000000000000344,-0.00032331288
3745,0.0008300000000001079,0.00042738166
3746,-0.00023000000000006338,0.00038528602
3747,0.0019899999999999367,0.0006512119
3748,0.0012499999999999731,-0.00042833015
3749,-0.0007699999999999377,-0.0003574464
3750,-0.0010700000000000152,0.000110457506
3751,0.00011999999999989738,-0.00014172318
3752,0.0017500000000000289,0.00069317064
3753,0.001219999999999999,0.00072627654
3754,0.0014699999999999711,0.00013936202
3755,0.0007100000000000988,-0.0005194837
3756,-0.0010799999999999694,-0.00032944366
3757,-0.0009100000000000777,-0.00022457789
3758,0.00046999999999996995,0.0001156609
3759,0.0020999999999999908,-0.00011337129
3760,0.00046000000000001633,-2.2766004e-05
3761,-0.00029999999999996636,-0.0005884578
3762,6.000000000005981e-05,0.00042500795
3763,0.00014999999999998318,0.00052455615
3764,0.0012299999999999527,0.00031566268
3765,0.0009600000000000721,0.0003244592
3766,-0.000249999999999972,0.0008789142
3767,-0.0003400000000000072,0.00084455597
3768,-0.0010200000000000209,0.000363518
3769,-0.0020400000000000418,-0.00023166678
3770,0.00014999999999998318,0.0008487588
3771,0.0003699999999999812,0.00038978236
3772,0.0005200000000000762,0.00027779333
3773,0.001840000000000064,0.0010341875
3774,-0.0002600000000000374,0.00034137664
3775,-0.0012400000000000189,0.0007571361
3776,-0.0008500000000000178,0.00079235295
3777,0.00020999999999993257,0.00036247863
3778,0.0010400000000000405,-0.000481383
3779,0.00019000000000002397,-0.00023534261
3780,0.0005299999999999193,-4.0178245e-05
3781,0.0007099999999999883,0.000103091945
3782,0.0008700000000000369,0.00018711411
3783,0.00014999999999998318,3.9999017e-05
3784,0.00041000000000002195,0.00010310805
3785,0.0008200000000000425,-0.00022666978
3786,-0.00012000000000000918,-0.00033333615
3787,0.00014999999999998318,0.00048521336
3788,4.0000000000039414e-05,0.00027859406
3789,0.0011400000000000292,-0.0003365955
3790,0.0014099999999999113,-0.001049006
3791,0.00046999999999996995,-0.00043081952
3792,0.0008900000000000573,-0.00015350018
3793,-0.0002600000000000374,-0.00038513515
3794,-0.001000000000000001,0.00037351417
3795,-0.00039999999999995654,0.0007466224
3796,0.0007199999999999433,-0.00012265015
3797,0.0008799999999999919,0.00074613496
3798,0.0011700000000000046,0.00013210477
3799,0.0015000000000000568,0.0002780239
3800,9.000000000003517e-05,0.0003225481
3801,8.999999999992338e-05,0.000817152
3802,0.0007099999999999883,0.0009772679
3803,0.00025000000000008376,0.0014215014
3804,-0.000249999999999972,0.00024333334
3805,0.00021999999999999797,0.00016708736
3806,0.00012000000000000918,0.0004064378
3807,0.00014999999999998318,-0.00016041778
3808,-2.000000000002039e-05,0.00017723725
3809,-0.0006700000000000593,7.581016e-05
3810,-0.00039999999999995654,-5.270914e-05
3811,-0.0001700000000000036,0.0006830676
3812,-0.0005100000000000108,-5.03413e-05
3813,-0.0009799999999999807,-5.1747364e-05
3814,-0.0005500000000000501,0.0001954473
3815,0.00014999999999998318,-0.00022028357
3816,0.0006200000000000649,-0.00057847844
3817,0.0003699999999999812,-0.00026910577
3818,-0.0001100000000000542,-0.0010750277
3819,0.0013900000000000026,-0.00081490615
3820,0.0011900000000000237,-0.00028166303
3821,0.000180000000000069,9.931438e-05
3822,0.0011200000000000103,-0.00011125304
3823,0.000970000000000027,-0.00021690784
3824,0.00012999999999996416,0.00022480196
3825,-0.0033700000000000947,0.00060352864
3826,-0.0008199999999999321,0.0017608984
3827,0.007290000000000019,0.00074470835
3828,0.0057599999999999865,7.0975664e-05
3829,-0.0021499999999999853,0.00050580077
3830,-0.0048400000000000665,0.00021358856
3831,-0.004610000000000003,0.00054203795
3832,-0.003460000000000019,0.0005758289
3833,-0.00027999999999994734,-0.00035944974
3834,-9.99999999995498e-06,-0.0001662997
3835,-0.0005300000000000311,-0.00075912906
3836,-0.0021400000000000303,-0.0008018065
3837,-0.0011200000000000103,-0.00077670446
3838,0.0006599999999999939,-3.8178572e-05
3839,-0.0010200000000000209,0.0008649604
3840,-0.0030999999999999912,0.00023440582
3841,-0.002129999999999965,-0.0007242329
3842,-8.999999999992338e-05,-0.0003520432
3843,0.0005300000000000311,-0.00016586785
3844,0.0014699999999999711,0.0011658242
3845,0.00012999999999996416,7.532854e-05
3846,0.00046999999999996995,0.00019333199
3847,0.0012299999999999527,0.0005857892
3848,0.0017800000000000042,-0.00028088642
3849,0.002190000000000025,-2.2184107e-05
3850,0.0015199999999999654,-3.844573e-05
3851,0.0017200000000000548,-0.0006717048
3852,0.0009000000000000123,-0.0008246615
3853,0.00031999999999998674,-0.00021279504
3854,-0.0031900000000000257,-0.0011345316
3855,-0.00550000000000006,-0.0004089812
3856,-0.001479999999999926,-0.0010630501
3857,0.0013000000000000793,0.0003129867
3858,-0.00014999999999998318,-0.0004113688
3859,0.0006499999999999285,8.2303246e-05
3860,0.0006099999999999995,0.0018366034
3861,-0.0018299999999999985,0.00061410083
3862,-0.0015700000000000716,9.8971825e-05
3863,-0.0008399999999999524,0.00028366497
3864,-0.00027999999999994734,0.00064491644
3865,0.0006199999999999545,7.689344e-05
3866,0.0007399999999999624,-0.0006797335
3867,-0.00013999999999991778,9.398589e-06
3868,-0.003489999999999993,-0.00034239102
3869,-0.0026300000000000208,0.00066330435
3870,0.0010100000000000664,-0.0006296128
3871,8.999999999992338e-05,0.00067725085
3872,0.0023599999999999177,-0.0012000139
3873,0.0017200000000000548,0.00057514233
3874,0.0003800000000000466,-0.00036524236
3875,0.00046999999999996995,-5.340229e-05
3876,-1.000000000006541e-05,0.00026373632
3877,0.0019599999999999613,-0.00028716432
3878,-0.0009199999999999209,-0.00038947706
3879,-0.0017799999999998923,-0.0008951207
3880,0.0003599999999999157,-0.0004949145
3881,0.0005399999999999847,5.6450946e-05
3882,0.0002600000000000374,-0.0006686263
3883,0.0005799999999999137,0.0007287527
3884,0.0007200000000000537,0.00090151007
3885,-0.00029999999999996636,0.00029470416
3886,0.0008499999999999061,-0.0007839793
3887,-0.00027999999999994734,0.00033729165
3888,-0.0013699999999999823,0.0011439669
3889,-0.002180000000000071,0.0013499786
3890,-0.0013400000000000083,-0.00044383423
3891,0.0008799999999999919,5.2341806e-05
3892,0.004250000000000087,0.0015841527
3893,0.0030499999999999976,0.0009907583
3894,-0.0018100000000000893,0.0012535661
3895,-0.0006199999999999545,0.0002487922
3896,-1.9999999999908597e-05,0.00048657844
3897,0.0007399999999999624,-0.0001571416
3898,-0.0022400000000000198,-0.00019871461
3899,-0.0004899999999999903,-0.00028828418
3900,0.003549999999999943,-0.0016642333
3901,0.0005399999999999847,-0.0005339498
3902,-5.9999999999949376e-05,-3.8877577e-05
3903,0.0006800000000000144,-0.00044029675
3904,0.00015999999999993816,-4.952152e-05
3905,-7.99999999999684e-05,-0.0010841481
3906,4.0000000000039414e-05,-0.0001930296
3907,-0.00031999999999998674,-0.00022823323
3908,-0.0003300000000000522,-0.0003352487
3909,0.00021999999999999797,-0.00044206876
3910,0.00042000000000008735,-0.0007550587
3911,0.00017999999999995857,-0.0006289848
3912,0.00013999999999991778,-0.00025351022
3913,0.0005800000000000255,-0.0005351707
3914,0.0015800000000000267,-0.00014108345
3915,0.0016699999999999487,-1.1191757e-05
3916,0.0010999999999999899,0.0009683755
3917,-0.00011999999999989738,-0.0001744565
3918,-0.0009699999999999153,-0.0005620792
3919,0.00040999999999991017,0.00032503306
3920,1.9999999999908597e-05,0.00056758645
3921,-0.001439999999999997,0.0011717259
3922,-0.00027999999999994734,0.00020173837
3923,0.0006900000000000798,0.001882962
3924,0.0013299999999999428,0.0008406774
3925,0.0011799999999999582,6.2497544e-05
3926,-0.00012000000000000918,-0.00028225224
3927,0.0020999999999999908,-2.9610346e-06
3928,0.0019800000000000937,-5.1413597e-05
3929,-0.0009000000000000123,-0.00032342927
3930,-0.0005600000000000052,-0.00048227963
3931,-0.00014999999999998318,0.00037189948
3932,9.99999999995498e-06,-0.0001837178
3933,0.001410000000000023,-0.00016231206
3934,0.0013600000000000272,-0.00069978443
3935,-0.0049200000000000355,-0.00027702175
3936,-0.0038200000000000456,0.00028897377
3937,0.0029400000000000537,0.00052027794
3938,0.0016800000000000155,-0.0005073217
3939,0.001900000000000012,-0.00012073392
3940,0.0006099999999999995,-0.00039479317
3941,-0.0010400000000000405,-2.33083e-06
3942,0.0015399999999999858,-0.0013094243
3943,0.0009000000000000123,0.00013859787
3944,0.0005000000000000557,5.7229736e-05
3945,-0.00021999999999999797,-0.00021532757
3946,-0.0017400000000000753,0.0017835337
3947,-0.0003300000000000522,-0.0008601316
3948,-0.00020999999999993257,4.347063e-05
3949,-0.00019000000000002397,-0.00047174183
3950,0.0007899999999999568,-0.00019860116
3951,-0.0003699999999999812,-0.00069612253
3952,-0.0011700000000000046,-0.00035143128
3953,-0.0009299999999999863,-0.00032853166
3954,-0.0006399999999999735,0.00032608924
3955,0.00031999999999998674,2.4494955e-05
3956,-0.0006599999999999939,0.0009154185
3957,0.0007000000000000334,0.00020980148
3958,0.001889999999999948,-9.7867225e-05
3959,0.0009400000000000517,-0.0006004748
3960,0.0008299999999999975,5.053756e-05
3961,-0.00010000000000010059,0.00058633304
3962,0.0005900000000000909,9.845727e-05
3963,0.0012699999999999934,-0.00027014295
3964,0.0008499999999999061,0.00017056044
3965,-9.99999999995498e-06,-0.00029133787
3966,-0.0015399999999999858,-2.8803819e-05
3967,-0.0009799999999999807,0.00035427717
3968,0.001060000000000061,-0.00047707403
3969,0.00014000000000002956,-0.0009950824
3970,-0.001000000000000001,0.0008603821
3971,-0.002990000000000048,0.0013343033
3972,-0.003090000000000037,-0.0001560122
3973,-0.0008299999999999975,-0.00012652288
3974,0.0006700000000000593,-0.00032912672
3975,0.00165000000000004,0.00014144
3976,-9.99999999999888e-05,0.00049295224
3977,-0.0005200000000000762,2.2203236e-05
3978,-0.0006500000000000389,-5.2734027e-05
3979,-0.0008099999999999771,-4.772899e-05
3980,0.001530000000000031,0.00059828203
3981,0.0025800000000000263,0.0003428259
3982,0.0017399999999999634,-0.00085498014
3983,0.0009299999999999863,0.00025626243
3984,0.0008200000000000425,0.00041391898
3985,0.0005899999999999791,0.0008200563
3986,0.0004899999999999903,-0.00062474323
3987,0.00030000000000007814,-0.00024821973
3988,-0.00039000000000000157,3.6897032e-05
3989,-2.000000000002039e-05,0.00052836374
3990,-0.0009100000000000777,0.00061812875
3991,-0.0017300000000000097,0.00020490256
3992,-0.00043999999999999595,-0.0012180296
3993,0.000689999999999968,0.0010041134
3994,0.0006099999999999995,0.0014337351
3995,0.0009500000000000067,0.00044600526
3996,0.00048000000000003536,0.00013619708
3997,-0.0007899999999999568,0.0002476467
3998,-0.0015100000000000111,-0.00020475901
3999,-0.0012400000000000189,-0.00018465615
4000,-0.00043999999999999595,9.833503e-05
4001,-0.0005700000000000706,0.0001543903
4002,-0.0008000000000000235,0.00010160975
4003,-0.00044999999999995093,5.986108e-05
4004,0.0013000000000000793,0.00013562471
4005,0.0007500000000000278,3.2273336e-05
4006,1.9999999999908597e-05,0.00017264868
4007,-0.00030000000000007814,5.3485837e-05
